Comment	Sentiment	Score
세계 전문 분야 인재 기용 운영 재명이 혼자 여러분 정신 재명이 불당 거짓말	0	-1
원히롱 최고	1	1
대장동 비리 거짓말	0	-1
거짓 부대 총망라	0	-1
감사	1	1
주작 조작 대장 박영수 술친구	0	-1
신뢰	1	1
옹호 변명 한계 하늘	0	-1
전문가 동원	1	1
애매모호 스리 구렁이 기만 우롱 억지	0	-1
범인 본질	0	-1
거짓말	0	-1
주가 지수 주가 사기 주식 주가 조작 주가 개인 수익	1	1
의심 자수 광명	0	-1
주머니 죄명 측근 진실 재명이 성남 조작 선동 성남시 은퇴 공무원 조작	1	1
부족	0	-1
거짓말 카드 괘기쳐 도독	0	-1
재산 도둑 대장동 사태 중심	0	-1
녹취 파일 몸통 거짓	0	-1
불만	0	-1
가짜 국정 농단 진짜 국정 농단 인지 리허설	0	-1
거짓말	0	-1
지혜 순발력	1	1
아웃 대장동 비리 범인 검사 법관 완전	0	-1
외국 인정	1	1
부정 법관 선관위 부패 벌레 평화 민주 세력	0	-1
가짜 뉴스	0	-1
방송사 구독자 대국민 신뢰 의미	1	1
진실 보도 주저	1	1
능력 경제 추진력 겸비	1	1
전쟁 범죄자 참배	0	-1
코스피 코스닥 작정 북한 미사일 한국 시장 불안 공포 자체	0	-2
협박 지지율	0	-1
재명이 신뢰 나락	1	1
형수 흉악 포악	0	-1
나랏돈 도둑	0	-1
거짓말	0	-1
여야 안전 진단 제반 부동산 규제 은행 대출 규제 완화 정책 공약	1	1
무조건 필수	1	1
몰지각 라깡 녀석 범죄 신도	0	-1
지사 최고	1	1
다음 악마 편집	0	-1
거짓말 안하무인 후안무치	0	-1
승리	0	-1
진실 하늘	1	1
불량 선관위 국제 수치 세기 최악 사퇴	0	-2
민심 범죄자	0	-1
김건 위법 편법 김건희 반면 김문기 사건 대장 문건 발견 전과자 이미지 회복 김혜경 사용 확인 문제	0	-1
소외 노심초사 마음	0	-1
응원 감사	1	1
본부장 존경	1	1
진실	1	1
사전 압도 승리	0	-1
말잔치 거짓말 거짓말 잔치	0	-2
김성완 평론가 감사	1	1
위기	0	-1
도둑 하네 똥파리	0	-1
경제 도둑 경제 밥값 점심	0	-1
전과 혈세 카드 거짓말	0	-1
망언 쉴드 쉴드치네	1	1
신뢰 검찰 해체	1	1
정몽준 기습 결렬 선언 분노 민심 작용 노무현	0	-1
역대 직위 악용 범죄	0	-1
김경진 의원 최고 응원	1	1
민주 국가 희망	1	1
진실 곽상도 구속 박영수 기타 등등 검찰 성과	1	1
여배우 무료 연애 검사 사칭 폭행 무고 불법	0	-1
정책 겸손 열심 소망	1	1
분노 조절 장애	0	-2
구체 세부 결정 가지 껍데기 적극 검토 반영 마련	1	1
다음 대귄 성공	1	1
범인 언론 개검 클럽 외면 검사 출신 외면 눈치 언론 검찰 개혁	0	-1
전쟁 비참	0	-1
부정 사전 무효 처리 동네 주민 센터 사퇴 표시 용지 부정 무효 처리	0	-2
차기 적극 응원 타협 사랑	1	2
거짓말	0	-1
무당 저질 인성 절망 하나님 진노 심판	0	-1
범죄자 왕국	0	-1
후회	0	-1
녹음 악마 편집 게이트 수사	0	-1
민희 채널 짜증	0	-1
금기 철학 부인 실망	0	-1
상공인 피해 보상금	0	-1
증거 거짓말	0	-1
죄명 인생 거짓 위선	0	-1
대통령직 행정부 공무원 솔선수범 정신 담배 금연 정신 금주 정신 기본 새벽 부지런 정신 역사관 이웃 사랑 헌신 봉사 희생정신	1	2
진실	1	1
거짓말	0	-1
거짓말	0	-1
실망	0	-1
녹취록 이유 녹취록 최초 녹취 여론 몰이 성공 언론 검찰 녹취록 이유 법원 판결 녹취록 대응 과정 전체 녹취록 내용 녹취록 마지막 게이트 호통 조선 게이트 녹취록 다음 행동 작년 녹취록 언론 행동 방식 악의 편집 방식 언론 취재 게이트 대장동 게이트 주장 방상훈 조선 언론사 녹취록 언론 대장동 역풍 판단	1	1
인천 남동구 병원 환자 김선영	0	-1
거짓말	0	-1
고통 역사 백성 박수 무당 섭정 어둠 작두 교회 복음 교회 사랑의교회 명성 교회 이하 목사 최재형 장로 장로 장로 자랑 감사원장 무당 법사 신천지 통치 신사 참배 동방 백성 어둠 종교 거짓 무리 하나님 무당 공의 하나님 조롱 하나님 진노 여호수아	0	-1
지명 법카깡 도덕 추락 녹음 허위 판넬 대장 범인 자책골 자격	0	-1
드럼통 전문가	1	1
재명이 거짓말 불리	0	-1
눈물	0	-1
거짓 증언 냄새 김건희 거짓말 판단	0	-2
최고	1	1
경제 사회 발전 문제 좌파 공산당 북한 흡수 자유 공산 우파 정신 기독교	1	1
감동 연설	1	1
거짓말	0	-1
부정부패 전과 위기	0	-1
어퍼캇 역류 걸이 보수 희주커리다 무식 집단 통쾌하다카	1	1
민주 시민 불의 거짓말	0	-1
다음번 토론회 정신 환자	0	-1
범죄자 방식 범죄 인지 인지부조화 양심 마비 현상 공산주의 사상 말장난 거짓말 모습 북한 중국인	0	-4
분양 수익 설계 결제 서류 싸인	1	1
승리	0	-1
아들 불법 도박 아이콘	0	-1
코로나 팬데믹 정점 방역 훼방 경기도 강제 조처 신천지 진영이 조직 구체 개입 정황 신천지 간부 출신 이만희 구속 편지 검찰 총장 은혜 지시 천지 과천 본부 고위 간부 경선 승리 신도 관리 구역 간부 당원 가입 지시	0	-1
조직 방역 위반 세계 창피 행동 두목 정책 정부 방문 가을 지계	0	-1
국가 인수 코로나 사태 경제 피해 국가	0	-1
후회 앞날 걱정	0	-2
신뢰	1	1
부모 형제 무한 신뢰	1	1
우진 뇌물 사건 거짓말 면죄부	0	-1
탄핵 공헌 최태민 정유라 사이 퍼즐 헬레 감옥 안민석 제정신	0	-1
네거티브 공격 네거티브 전문 근거 카더라 통신 활약 뉴스 김대업 재미 배가 카드 증거 특검 거부 대응 방법 카더라 네거티브 방법 악질 얌마 대장동 네거티브 비리 특권 반성 절대 권력	1	2
기본 예의	1	1
뉴스 의도 당연 사실 범죄 검찰 의도	0	-1
상황 역전 부정	0	-1
재수 거짓말 전재수	0	-1
기부채납 개발 이익 공단 공원 사업 대장동 개발 킬로 도시 사업 결합 개발 방식 공모	1	1
도둑	0	-1
무속 거짓 잔치	0	-1
무식 거짓말	0	-1
거짓말 회사	0	-1
공무원 민간 개발자 비리 의혹 보도 성남시 이익 확정 이익	1	2
총장 임명 이유 충성 마디 공정 정의 성경 뇌물 뇌물 지혜 판단 비리 통치자 적합	1	2
가짜 뉴스	0	-1
걱정	0	-1
도리 도리 옹호	1	2
유능 능력 수사 기소 비리 정닌차리소	1	1
거짓말	0	-1
하나님 선택 결과 하나님 버림 하나님 계세요 믿음 마음 우상	1	1
악마	0	-1
절호 기회 선진 기대	1	1
중풍	0	-1
신천지 가입 인원 포털 시트 컴퓨터 등록 프로그램 엉터리 자료	0	-1
며칠 의심	0	-1
부동시 정상	1	1
신천지 협조 거짓말	0	-1
우리나라 사랑 정부 속도 발전 교육 공간 교육 기관 사교육 부모 교육 신경 과목 요구 실력 사교육 방향	1	2
국격 창피	0	-1
태풍 능력 혁명	1	1
거짓말	0	-1
실망	0	-1
대구경북 예산 고향 예산 도둑 사기 경북대	0	-1
지옥	0	-1
네거티버 뎃글 부대 부정 음모 조직 운용 드루킹	0	-2
천박 수준 이하	0	-1
거짓 공약 약속	0	-1
불만 인상	0	-1
거짓 모함	0	-1
감옥 재명	0	-1
건희 장모 감옥 준비 필요	0	-1
아부 출세 대상자 무한 의미 충성 실력 출세	1	1
김건희 주자 조작 혐의 증거 계좌 계좌 거짓말	0	-1
혁신 밸리 혁신 일자리 창출	1	2
병맛 설득력	0	-1
지사 존경 건강	1	1
생명 안전 중요 전쟁 명분	1	1
기대	1	1
민주당원 탈퇴 거짓 선동 감옥 준비	0	-2
거짓말	0	-1
실망	0	-1
거짓말	0	-1
결론 재산 내역 대장동 이득	1	1
호감 민주 운동 훈장 상장	1	1
녹취록 이유 녹취록 최초 녹취 여론 몰이 성공 언론 검찰 녹취록 이유 법원 판결 녹취록 대응 과정 전체 녹취록 내용 녹취록 마지막 게이트 호통 조선 게이트 녹취록 다음 행동 작년 녹취록 언론 행동 방식 악의 편집 방식 언론 취재 게이트 대장동 게이트 주장 방상훈 조선 언론사 녹취록 언론 대장동 역풍 판단	1	1
살인자 변호	0	-1
우크나 침공 유감 표시 중단 무능 부정 미국 땡깡	0	-2
민생 안정 부동산 코로나 위기 업체 도움 주요 사안	1	1
관리 이따구 총선 엉망진창 판단 검표 재판 군데 부정 재판 사실	0	-1
자유 사회 민주 국가 불법 여론 조작 기술 조작 행위 현명 일반 유권자 선택	0	-1
대인 고생 사랑 시대 우롱	1	1
사랑 머슴 역사	1	1
압색거부고집 법무부 행정 긴급 처분 천지 명단 확보 천지 과천 본부 관할 경기도 전달	0	-1
언론 수준 사실 역대 범죄 행위 모독 행위 범죄자 응징	0	-2
인창고등학교 선후배 자랑 인창고등학교 출신 조원진 적극	1	1
거짓말	0	-1
거짓말 전과	0	-1
거짓말	0	-1
연합 줄타기 진실 정의 우선 언로	1	1
걱정 민생	0	-1
패널 얼굴 거짓말	0	-1
억지 대장동 공격 녹취록 검찰	0	-1
승리	0	-1
화술 거짓말	0	-1
공모 입찰 확정 이익 선정	1	1
진영 논리 신뢰 반대 태도 어퍼컷	1	1
성범죄자 박원순 훼방 잠실 단지 오세훈 시장 체제 고층 건축 허가 은마 아파트 여의도	0	-1
바탕 중요 결여 신뢰	1	1
최고 윤썩렬은 무식	1	1
지지자 우크라이나 사태 정치력 부족 이전 나토 러시아 사이 저울 도네츠크 친러 반군 우크라이나 선출 정치력	0	-1
여론 조사 신뢰	1	1
여성 치안 불안 여성 치안 불안	0	-2
팻말 진실	1	1
뒤끝 무당 이마 저주 굿판 뒤끝 작렬	0	-1
공산 전체주의 자유민주주의 싸움	0	-1
상식 이득 세상	1	1
노상 방뇨 폭행 범죄자 차기 총리 돼지	0	-2
도둑 변호 김경진	0	-1
기간 동안 발전 정책 발전	1	2
거짓말 응원	0	-1
거짓말 대통	0	-1
촉새 거짓	0	-1
희망	1	1
부족	0	-1
정확 논평 평론가 감사 ㆍ거짖 논평 사실 논평 정확 판단	1	1
히든카드	1	1
비밀 정책 보좌 장국 박사 허경영 아들 또래 존경	1	1
시정 경험 추진력 적극	1	1
거짓말	0	-1
집안 자체 금전 폭력	0	-1
억지 주장 네거티브	0	-1
도움	1	1
지사 뷸법에 비리 주변 이익 사퇴	1	1
무시 김부선 미혼모 미혼모 사랑	1	1
질투	0	-1
행복 만족	1	2
관련자 죽음 곽상도 박영수	0	-1
존경	1	1
거짓말	0	-1
그럲게 정신 걱정	0	-1
창피 석렬	0	-1
녹취록 저축 은행 불법 대출 비리	0	-1
거짓말	0	-1
대서특필 내용 아들 도박 부인 불법 비서 법인 카드 유용 사죄 대장동 의혹 주변 인물 국격	0	-1
승리 눈앞 건강 유염 기원	0	-1
지사 부정	0	-1
고인 명복 축하	1	1
전과 도둑놈 거짓말 거세 아웃 연설 미듬 화딩	0	-1
행정 경험 외교 능력 중요	1	1
거짓말	0	-1
초반 부정 거짓말 궐력욕 국가	0	-2
시사 링크 여론 조사 대상 조사 허경영	1	1
이유 감옥 공산당	0	-1
감사	1	1
도둑 감옥	0	-2
건희 주가조작 장모 부정 수급 불법 대출	0	-2
결국 도리 도리 가관	1	2
걱정	0	-1
얼마 진실 모습 감동 최선 응원	1	2
상황 국채 발행 여유 기본소득 화폐 국가 부채 등떠미 정책 강요	1	1
서울 면적 보도 전쟁 화염 우리나라 재난 상황 가족 사전 행동 방식	0	-1
친구 어퍼 기분일껄쎄	1	1
개진 국가 망신	0	-1
거짓	0	-1
거짓 여론 조사	0	-1
최민희 네가티브 거짓 네가티브 공금 대장동 문제 연장 가족 범죄 비교 범죄 천재 중앙대 법대 서울대 판가렴 고양이 생선 욕심	0	-4
기득권 특권 의식 쩌네	1	1
세금 도둑	0	-1
대장동 부동산 개발 인허가 행사 성남시 우선주 확정 이익 배당 설계 공모 입찰 과정 선정	1	1
거짓말 아웃	0	-1
죄명 법카 풍차돌리 행동 리죄명 패배	0	-1
식견 재명이 식견 식견 식견 차지 생활비 한자 나이	1	4
거짓말 모터 대장동 법관 재연 박영수 우병우 합작품 본부장 부정부패 심판	0	-1
대표 부탁 선관위 합법 진행 요구 자금 선출 선관위 부정 코드 바코드 사용 선관위 개인 도장 사용 요구 이준석 무산 승리 얘기	0	-2
합류 역효과 영양 거짓 실망 표심	0	-2
지지자 포기	0	-1
웃음 말투 상대방 거짓 비난 상식 공정	0	-2
아빠 건희 건희 사랑	1	1
등하교 문제 그때 깡촌에서도거이 고등 교육 대학 문제 아이 거짓말 갇음요	0	-1
임종건 안목 식견 존경	1	3
진실 필요	1	1
대장동 얘기 표심 공약 거짓말	0	-1
연구 대상	1	1
뇌물 죽음 시장 결제	0	-1
선대 본부장 안목	1	1
생활비 용서 대장동 진실	1	1
상대 비방 행위	0	-1
희망	1	1
하늘 부끄러움 마음	0	-1
자질	1	1
승리	0	-1
본인 부인 장모 감옥	0	-1
마음 범죄자	0	-1
국가 망신	0	-1
부정	0	-1
감정 조절 장애	0	-1
승리	0	-1
부정	0	-1
억지	0	-1
도리 도리	1	2
진실 심정	1	1
팩트 부정 카더라 의혹 광신	0	-1
자유 민주주의 선진국 세계 수준 자유 민주주의 선진 마인드 중국 문화 혁명 쓰탈린 시대 러시아 능력 진리 탄압 조국 사태 권리 시민 결정 명언 정치인 인격 국격 자유민주주의 선진국 대열 걸음마 자유 민주주의 선진국 실현 부탁 보수 진보 살림 생활 보장 안녕 목숨 서민 서민 서민 어려움 조금 감방 처절 청와대 책상 예전 청와대	1	1
연설 소름 눈물	0	-2
정상 회담 인기	1	2
세월 속임수	0	-1
욕심 심술 하늘 놀부 심보 역적 죄인 생명	0	-2
본부장 감사	1	1
도리 도리	1	2
이때 전조 증상 분노 계몽	0	-1
전문 전문가 의견 중요	1	1
청년 정책 개발 청년 희망 후손 편안 국가 변모 염원	1	2
어퍼컷 비방	0	-1
눈물	0	-1
김동연 실망	0	-1
거짓	0	-1
재명이 정신 망신	0	-1
뉴스 보도 경악 골수 보수 형국 홍준표 포터 김동연 문제 인정 이양 과정 배신 간유 족발 정의 발전	1	2
자유 민주주의 선진국 선진국 의미 학력 집안 대우 비위 기회 시궁창 박수 만세 자유 민주주의 평등 대접 대접 자유 민주주의 선진국 기본 바탕 자유 민주주의 선진국 진영 필요 적재적소 인재 등용 자유 민주주의 선진 마인드 아이 완벽 최악	1	1
망신 사퇴 양심	0	-1
지사 최고	1	1
개검 찌꺼기 대부분 개검 약점	0	-2
죄멍 전문가 조카	1	1
최고 애국자	1	1
미국 링컨 정적 전문 분야 능력 사림 인사	1	1
승리	0	-1
본부장 비리 건국 이래 최고 비리 가족	1	1
버스 불법 개조 조사 일반	0	-1
김건희 장모 불법 탈법 의혹 녹취록 증인 증거 공약 서민 공약	0	-1
거짓	0	-1
거짓말 목숨 조작 국회 거대 차지 중앙 선관위 대법원 언론 방송 한통속 부정 조작 사형 여적죄 당일 자유 민주주의	0	-2
승패 범죄자	0	-1
자리 욕심	0	-1
어거지 떼거지 억지	0	-1
성공	1	1
김동연 경제 전문가	1	1
거짓말 모르쇠 꼬리 일관	0	-1
방위 충성 부산	1	1
시간 불량 식품	0	-1
사과 사과 전과 폭력 유도	0	-1
철판 거짓 선동	0	-1
현명 좌우 극단 대립 지향 경쟁 조화	1	1
김문기 처장 가족 영상 거짓말 특화	0	-1
짜증	0	-1
보수 유트브 니들 뉴스 신뢰	1	1
진실	1	1
죄명 깜이되냐 죄명 망신	0	-1
희망	1	1
인성 클라스 보소	1	1
물귀신 작전 성공	1	1
제주도 지사 존경	1	1
활동 보고 회견 단장 성남 공단 공원 각종 사건 원인 성남시장 재선 대장동 공단 결합 공약 화천대유 선정 특혜 각종 의혹 검찰 수사 지지부진 검찰 개혁 민낯 대장동 공공 환수 위법 거짓말 점철 비리 심판	0	-2
패배 공신	0	-1
단독 승리 결단 역사 기록	0	-1
소득 노인 복지	1	1
최민희 짜증	0	-1
자본 시장 엉망 주가조작 미들 피눈물	0	-1
죄명 청와대 감옥	0	-1
범인 겸찰 계좌 추적 결제 뒤짚어씌우기하려하네 개돼지 문제	0	-1
감옥 가즈아 찢이 예상	0	-1
결재 소리 소리 경제 김동연 시장 부자	1	1
이두아 대변인 시연 안심 사기 행각	1	1
특검 범인	0	-1
필요 전수 조사 진실 수사	1	1
윤무 이름 스트레스	0	-1
고통 역사 백성 박수 무당 섭정 어둠 작두 교회 복음 교회 사랑의교회 명성 교회 이하 목사 최재형 장로 장로 장로 자랑 전임 감사원장 무당 법사 신천지 통치 신사 참배 동방 백성 어둠 종교 거짓 무리 하나님 무당 공의 하나님 조롱 하나님 진노 여호수아	0	-1
차기 적극 응원 타협 사랑	1	2
이익 범죄자 사퇴 감옥	0	-1
단독 승리 결단 역사 기록	0	-1
태도 실망	0	-1
부정	0	-1
매물 포착 거짓 원자	0	-1
기득 거짓 가족 범죄	0	-2
하늘 잼며 불철주야 애민 마음 정조 대왕 사랑	1	1
승리 홧팅	0	-1
지사 감사	1	1
도리 도리	1	2
패배 예감 표정	0	-1
권력 무능 기득 세력 기대 신인 정치인 신뢰 헌정사 최초 국회 탄핵 무능 부패 이명박 주역 명분 적폐 청산 대상 전락 현실 통탄	1	3
능력 희망	1	2
거짓 선동 마왕	0	-1
감탄	1	1
대장동 상처 사실 둬집어 쐐운	0	-1
도둑 비리 조사	0	-1
서민 눈물 세금 소고기 초밥 샌드위치 공관 불법 공무원 채용	0	-2
후보자 정상 자유 민주주의 이념 가치관 분야 부서 전문가 배치 발전 컨트럴 타워 청와대 소통 선도 리더쉽 중요 분야 해석 분석 부처 다방면 지식 습득 능력 뛰여	1	4
자칭 인권 변호사 전과 범죄 무고 공무원 사칭 무고죄 고의 악의 범죄	0	-3
국가 망신	0	-1
수준 저급	0	-1
국정 수행 능력 각국 대표 국익 만큼 순발력 지혜 서민 간신 똥파리 주위	1	2
이것저것 물가 걱정	0	-1
